power
5.86
5.42
5.66
5.66
5.48
6.38
6.24
6.04
5.88
6.50
6.42
6.67
7.00
7.19
6.96
6.82
6.45
7.26
8.02
7.48
13680.45
13671.23
13684.45
13687.13
13687.65
13699.65
13750.78
13716.57
13750.25
13759.33
13753.52
13771.80
13768.72
13783.45
13791.25
13795.15
13791.37
13784.43
13721.28
13722.68
13742.62
13685.63
13703.39
13664.43
13700.07
13701.45
13719.29
13699.91
13704.86
13706.87
13686.43
13706.35
13700.46
13700.10
13697.99
13653.56
13646.71
13639.45
13649.09
13574.50
13526.37
13575.77
13572.59
13529.13
13538.71
13497.15
13463.75
13482.01
13395.25
13402.02
13397.79
13358.87
13341.70
13319.03
13292.33
13273.97
13228.97
13225.54
13189.44
13163.23
13135.05
13104.53
13067.88
13042.37
13019.85
13000.32
12964.77
12937.04
12850.92
12844.75
12742.66
12690.51
12656.17
12666.83
12540.39
12551.46
12505.80
12434.46
12432.51
12368.36
12256.21
12297.08
12216.33
12136.95
12065.13
12002.04
11909.65
11976.54
11942.90
11888.64
11863.50
11819.30
11818.16
11773.69
11747.03
11706.40
11680.22
11648.64
11603.04
11563.15
11533.81
11484.56
11429.30
11393.03
11372.35
11311.88
11286.44
11253.42
11217.03
11181.75
11141.04
11087.78
11036.66
11007.97
10962.43
10925.81
10899.83
10847.81
10553.59
10469.40
10383.39
10202.97
10338.23
10582.22
10456.85
10319.44
10401.90
10395.84
10361.67
10323.38
10277.19
10241.61
10192.69
8194.92
7317.35
7224.88
7146.55
7085.36
6995.81
6929.51
6870.14
6793.79
6708.77
6628.59
6548.50
6467.50
6400.80
6316.15
6229.12
6165.25
6108.39
6097.95
6573.53
8777.98
8736.39
8613.09
8546.17
8474.00
8386.03
8413.38
8376.03
8335.74
8269.13
8223.36
8196.72
8145.87
8094.14
8058.53
8004.91
7854.49
7556.19
7291.45
7608.44
7815.92
7775.86
7724.17
7703.06
7666.50
7619.65
7552.18
7537.41
7492.33
7442.96
7415.56
7361.53
7329.40
7276.65
7220.78
7191.23
7136.51
7121.02
7084.61
7020.56
6974.15
6950.22
6910.82
6878.50
6819.93
6786.16
6754.27
6698.68
6667.14
6619.33
6578.62
6523.95
6481.05
6436.47
6400.10
6253.32
6328.37
6306.60
6258.06
6200.39
6176.44
6142.56
6082.45
6038.93
6012.36
5963.01
5924.41
5901.11
5855.85
5830.47
5785.15
5754.82
5711.77
5665.03
5627.52
5575.04
5566.43
5531.91
5493.88
5460.36
5372.24
5380.05
5354.32
5320.19
5283.49
5248.93
5222.26
5186.70
5148.99
5088.02
5062.18
5033.32
5006.89
4972.43
4949.33
4916.76
4892.31
4845.72
4806.58
4786.82
4738.56
4711.93
4699.02
4664.00
4627.00
4597.38
4569.50
4541.11
4509.69
4478.36
4440.79
4412.09
4392.51
4350.26
4321.17
4286.81
4257.85
4223.20
4195.02
4171.24
4138.00
4122.32
4098.61
4065.50
4033.61
4009.27
3979.90
3950.86
3925.88
3903.42
3866.97
3843.39
3826.79
3793.00
3767.98
3742.61
3720.71
3698.85
3670.42
3645.21
3622.95
3610.32
3586.82
3557.24
3538.15
3519.38
3495.55
3478.33
3454.68
3430.76
3331.33
3327.47
3358.83
3306.85
3281.29
3254.40
3191.52
3226.03
3217.56
3149.36
3126.11
3089.61
3119.45
3109.74
3089.47
3078.25
3056.45
3034.42
3027.79
3006.57
2979.55
2961.65
2953.51
2939.81
2892.16
2899.55
2877.07
2868.70
2855.50
2835.71
2773.73
2793.44
2778.67
2761.01
2744.37
2712.91
2714.50
2691.04
2668.99
2645.25
2648.65
2636.71
2630.80
2608.39
2597.96
2578.62
2580.90
2578.89
2583.99
2573.88
2481.58
1560.04
1472.07
2082.67
2123.14
1812.13
1249.82
1319.99
1442.76
1151.66
1346.62
1044.66
1092.77
1202.15
1034.33
931.39
1522.99
1630.17
1661.00
1644.79
1567.35
1566.59
1512.29
1666.15
1753.71
1572.52
1051.58
970.92
1426.89
1166.54
527.92
993.08
1069.60
959.15
1087.14
1255.24
1161.78
1234.32
974.30
1549.27
1779.93
2124.27
1527.34
1743.98
1266.14
1890.03
880.13
947.05
1317.84
1004.05
1514.56
1043.87
907.85
876.09
839.48
737.52
751.31
996.04
832.64
911.86
1753.08
2011.06
5695.01
3974.96
3358.17
2770.34
2581.89
2245.60
1965.14
1791.85
1327.93
1205.05
1144.76
1090.91
1017.28
976.14
961.19
1018.68
1133.29
7556.63
11427.94
11444.94
10185.67
7938.80
9203.34
11003.46
11517.86
11841.58
10869.14
11685.73
12278.46
11960.91
13708.22
14303.57
14515.00
13822.42
1156.81
6555.21
14401.71
10976.95
1336.72
8167.02
9155.90
8937.00
3553.31
4955.16
11206.45
3445.21
3679.96
3668.00
3652.81
3597.45
3640.56
5925.76
10285.84
13487.73
3530.54
1278.59
1157.88
953.33
588.06
334.63
411.81
504.83
498.82
343.83
423.53
342.45
392.90
764.35
857.98
873.79
919.36
600.87
290.93
183.94
502.33
439.71
462.35
352.27
1271.79
3453.48
1706.33
1595.30
3527.36
1991.36
1652.37
1676.35
2050.08
2043.85
1411.64
425.02
887.86
1284.97
5974.83
1791.86
1756.73
1659.43
1766.70
1700.04
1670.98
1714.34
1678.19
1607.19
1626.35
1715.00
10368.99
29813.17
22466.73
21128.21
19930.68
19869.61
19751.38
28504.45
27130.01
26897.11
26285.89
25470.91
25932.33
25177.19
25287.26
24637.80
24973.67
23976.96
24380.68
24163.74
23926.45
23737.33
24338.31
23455.52
23422.45
23387.33
22829.41
23043.63
22920.07
22502.94
22916.35
22927.36
22972.47
22456.58
22314.46
22145.49
22098.19
22390.67
22389.13
22352.48
22197.46
21697.94
21550.79
22132.26
21790.43
21676.12
21690.81
21761.28
21687.91
21600.73
21600.46
21636.16
21637.23
21496.42
22032.52
21140.42
21219.91
21260.89
19477.40
20498.40
20722.54
21518.65
20939.37
21093.70
20623.77
20998.59
20557.23
20852.05
19471.71
19345.52
19721.17
19699.67
19425.93
19611.45
20476.04
19755.50
19568.63
20443.69
19723.94
19939.45
19524.50
20006.78
19591.35
19624.64
19870.19
19949.43
19472.01
19650.94
19970.37
19970.20
19532.17
19556.33
19891.96
19978.86
19535.83
20091.15
19700.04
19929.02
20124.07
19779.40
19582.40
20065.13
19736.11
19700.83
19994.24
19545.66
19880.10
19863.08
19768.22
20129.71
19842.08
19492.26
20058.10
19806.84
19490.89
20065.30
20146.69
19725.90
19560.84
20009.59
19648.91
19771.40
19363.07
19072.55
20139.59
19686.25
19682.86
20021.99
19603.33
20237.22
19750.59
19913.93
20122.80
19630.06
19946.52
20073.10
19506.09
20053.76
19724.45
19975.13
20032.03
19628.91
20101.78
19863.27
19837.89
20082.20
19616.85
20112.64
19808.11
20103.16
19629.43
19880.92
20219.14
20298.19
21028.48
20608.15
20456.34
20544.67
20050.93
20524.70
20133.26
20125.07
20585.69
20311.48
20094.95
20355.11
19238.40
19912.71
20326.60
20167.84
20599.77
20655.80
19926.52
20154.55
20108.46
20471.69
20027.03
20378.02
20149.90
20439.46
20365.66
20090.98
20469.67
19988.99
20447.64
20199.47
20514.74
20042.82
20436.19
20147.48
20524.03
20246.79
20230.24
20460.38
20006.10
20602.08
20131.54
20502.38
20120.79
20241.94
20391.31
20064.81
20485.19
20191.71
20478.96
20040.86
20418.96
20039.02
20455.54
19985.74
20340.40
20264.67
20385.64
20478.39
20155.64
20580.54
20173.57
20599.14
20246.08
20497.17
20212.78
20301.43
20383.22
20294.50
20525.30
20001.09
20610.99
20171.06
20366.72
20322.02
20240.84
20602.64
20116.49
20553.32
20183.95
20582.47
20223.16
20497.60
20191.82
20516.71
20342.95
20387.29
20356.36
20720.17
20144.88
20204.97
20391.59
20115.92
20670.94
20218.76
20098.37
20476.33
20160.25
20453.56
20054.28
19815.34
20236.05
20080.16
20503.86
20052.09
20312.98
20360.23
19979.13
20464.89
20037.04
20431.58
20059.33
20242.32
20466.40
20080.08
20287.94
20519.47
20102.71
20430.16
20089.69
20489.77
20028.68
20452.91
20312.12
20341.87
20677.93
20237.79
20009.42
20461.64
20248.53
20259.44
20588.91
20158.81
20786.50
20631.36
20224.95
20387.24
20687.13
20123.62
20689.29
20148.94
20661.05
20224.61
20740.89
20304.31
20699.57
20333.64
20566.60
20415.70
20523.89
20513.78
20218.05
20624.27
20278.12
20671.52
20358.53
20592.17
20546.17
20324.07
20725.16
20197.63
20466.05
20647.47
20233.60
20596.52
20146.63
20686.52
20267.76
20561.39
20160.58
20417.22
20613.12
20192.73
20705.79
20291.58
20554.82
20082.27
20587.03
20209.83
20570.09
20472.17
20403.67
20530.93
20221.75
20542.49
20178.81
20649.35
20279.85
20492.52
20198.27
20584.45
20235.69
20676.68
20316.05
20631.48
20390.71
20609.59
20299.79
20601.62
20327.68
20483.25
20349.98
20414.94
20449.09
20474.17
20276.16
20496.76
20374.80
20386.33
20493.91
20325.27
20402.61
20387.63
20450.64
20185.03
20308.95
19644.87
20008.58
19626.74
19885.76
19734.89
19858.82
19893.53
19666.28
19912.79
19592.11
20079.07
19607.32
19938.86
19569.29
19905.94
19613.28
19990.10
19688.15
19893.38
19771.46
19696.27
19949.26
19668.19
20007.48
19494.37
20005.31
19794.74
19658.31
19950.22
19688.42
19803.99
19586.26
20012.29
19590.07
19861.44
19711.25
20014.07
19585.06
19900.92
19433.80
19948.14
19551.85
19971.50
19663.58
19986.55
19841.85
19624.60
19942.28
19762.16
19833.04
19593.80
20003.55
19624.11
20049.83
19539.01
19916.33
19649.61
19834.34
19774.81
19798.63
19859.20
19678.52
19995.81
19569.94
20053.40
19615.42
20004.95
19639.70
19959.04
19516.17
19907.24
19682.97
19838.07
19779.54
19811.73
19954.19
19695.90
20006.14
19591.35
19964.47
19636.00
19939.72
19532.86
19992.16
19596.69
19904.36
19613.53
20024.03
19680.44
20029.47
19674.20
20054.10
19671.15
20000.78
19785.27
19810.77
19909.42
19722.75
19982.63
19731.33
20051.30
19671.00
20017.36
19718.34
20034.58
19676.20
20080.39
19849.06
19777.10
19912.16
19718.35
19919.47
19746.33
19942.11
19708.23
20027.16
19662.59
20045.02
19559.72
20026.45
19591.60
19878.88
19900.71
19757.29
19921.38
19650.88
19990.34
19585.77
19953.29
19599.78
19987.27
19679.76
20070.75
19647.14
20055.19
19728.97
19851.08
19876.39
19821.90
19827.32
19888.69
19831.81
19821.68
20009.62
19711.95
20066.30
19733.77
20058.25
19855.42
19714.19
19990.99
19768.78
20018.12
19651.46
20109.46
19688.18
19958.19
19683.75
19865.39
19860.68
19731.98
20237.19
20005.35
20428.75
20042.59
20417.38
20059.84
20484.32
19925.14
20356.28
20096.92
20220.67
20253.00
20051.08
20252.93
19987.81
20294.39
19891.45
20439.81
19885.34
20238.56
20146.68
20158.55
20290.65
19963.40
20211.68
19909.74
20257.68
20060.61
20373.08
19965.72
20306.42
19846.27
20231.10
20030.07
20165.35
20055.55
20129.58
20113.02
20178.10
20152.68
20089.44
20186.95
20039.57
20270.39
19855.76
20254.26
19944.27
20265.48
19810.91
20187.80
19786.95
20296.22
19885.90
20172.48
20047.84
19953.83
20031.62
19913.68
20191.86
19752.71
20139.34
19729.13
20122.84
19893.60
20034.25
20103.03
19917.58
20093.52
19935.52
20216.36
19811.59
20209.58
19778.07
20134.69
20079.18
19964.11
19940.68
20128.79
19842.87
20166.62
19935.25
19878.44
20041.88
19808.79
20112.49
19645.30
20030.26
19742.52
20081.25
19724.44
20087.76
19713.41
20022.95
19782.96
20029.59
19797.15
19955.67
19894.13
19783.60
19989.62
19792.96
20104.76
19678.33
20159.48
19808.16
20016.70
19865.79
19955.64
19988.11
19822.49
19967.39
19821.38
20060.24
19797.10
20136.44
19775.18
20161.62
19709.32
20087.80
19756.16
20220.52
19784.60
20138.51
19799.80
20161.17
19927.59
20045.37
20006.17
20038.65
19975.31
20028.66
20088.70
19818.52
20155.05
19801.10
20198.50
19933.69
20241.99
19959.33
20268.74
20010.48
19969.19
20286.95
19862.10
20218.12
19756.34
20220.07
19959.16
20097.49
20102.27
20005.31
20125.87
20060.63
20140.33
19975.53
20238.37
19758.89
20195.91
19815.82
20261.33
19828.73
20101.74
20038.65
19941.05
19924.29
19854.28
19917.06
20411.26
19714.54
20424.61
19730.48
20246.99
20147.18
20021.30
20238.50
19935.79
20460.83
19903.28
20181.42
20418.93
19990.35
20190.74
20253.47
20037.43
20314.47
19988.59
19844.63
20087.77
20631.80
19927.03
20206.64
20180.22
19955.02
20347.48
20355.51
20102.71
19811.56
20422.80
20325.40
19816.69
20103.74
20399.16
20010.87
20258.31
20288.85
20088.70
20152.53
20381.48
19926.73
20389.96
20182.07
19937.13
20494.17
20192.91
19884.73
20420.41
20084.79
20102.29
20311.42
20047.32
20283.47
19913.99
20392.60
19724.85
20300.06
20206.93
20050.34
20274.05
19989.24
20478.56
19939.02
20529.42
20205.65
19956.55
20132.53
20507.77
19375.49
20098.39
20857.21
19974.76
19990.53
20310.62
20200.97
20643.65
20652.41
20948.77
19921.19
20344.26
19829.83
20657.63
20099.32
20290.58
19952.46
20255.14
19882.66
20253.47
20099.65
20000.44
20369.44
19669.91
20288.65
19958.68
19979.42
20422.20
20125.79
19834.00
20248.12
19743.88
20292.52
19908.67
20120.45
20277.06
19957.17
20355.42
20210.97
19532.58
20160.15
19968.75
20211.18
19976.02
20240.66
19836.81
20357.49
20018.78
20347.92
19900.55
20269.78
20034.98
20223.53
19995.23
20128.95
20002.24
20071.23
20227.75
20012.99
20187.14
20028.20
20151.34
20074.95
20281.62
19881.53
20220.78
19856.03
20249.90
19857.63
20259.26
20016.78
20139.19
20112.54
19989.74
19842.82
19958.25
20137.67
20190.26
19889.60
20474.66
20209.23
19769.67
19734.33
20331.05
20986.64
20156.16
20377.40
20014.51
19665.82
20119.46
20338.11
19898.29
19712.38
20013.87
19778.41
19977.05
20418.44
20324.17
19979.51
20073.01
20233.97
19816.03
4468.11
2148.39
2365.11
2251.20
2299.42
2225.66
2279.00
2340.46
2227.93
2910.23
28640.94
21608.96
20137.47
20203.91
19887.07
19751.95
20171.94
19763.80
20044.87
20245.42
19809.40
20339.85
19933.26
20149.22
20289.17
19891.90
19863.62
20309.42
19775.45
20201.69
20040.03
20181.74
20311.72
19714.57
20146.61
20404.67
19972.44
20410.48
20193.37
19925.29
20413.59
20518.22
20019.22
20415.60
19979.23
20273.48
20490.63
19996.62
20435.82
20119.36
20525.22
20211.44
20290.15
20480.00
20260.87
20076.24
20516.49
20647.14
20267.87
19978.22
20408.12
20176.08
20117.22
21177.25
20450.28
20129.18
20489.74
20479.23
19809.75
21022.61
20659.90
20167.95
20289.02
20138.80
20013.04
20141.38
20329.00
21330.29
20497.51
20238.32
20523.61
20201.90
20095.29
20520.72
20093.15
20634.96
20284.94
20124.35
20707.39
20245.75
20452.68
20298.25
20474.66
20232.08
20404.52
20485.63
20161.92
20686.19
20068.06
20479.12
20352.26
20169.83
20630.19
20284.42
20602.48
20244.25
20561.21
20276.55
20529.90
20515.64
20128.18
20686.28
20230.94
20393.84
20389.11
20388.69
20737.58
20196.24
20438.94
20304.62
20304.68
20705.81
20171.47
20551.74
20300.40
20630.27
20152.06
20527.27
20117.21
20551.88
20274.31
20646.43
20217.24
20651.03
20126.27
20666.29
20215.57
20533.35
20458.99
20442.01
20440.59
20469.69
20341.62
20607.65
20363.30
20421.45
20582.56
20270.66
20715.69
20264.36
20639.79
20377.47
20195.19
20618.57
20206.67
20554.92
20518.89
20256.57
20562.48
20389.84
20559.71
20286.19
20652.18
20138.61
20593.69
20412.61
20440.97
20380.57
20526.28
20525.21
20155.03
20595.93
20288.29
20306.76
20486.13
20460.03
20517.67
20085.17
20661.55
20311.47
20313.63
20703.84
20294.46
20837.18
20619.56
20396.30
20766.35
20358.83
20620.81
20373.03
20682.05
20379.58
20619.26
20484.44
20575.33
20603.56
20357.16
20768.22
20379.71
20648.50
20337.08
20708.47
20359.70
20675.29
20632.19
20344.05
20757.52
20344.25
20737.89
20396.40
20709.24
20375.36
20724.78
20505.77
20549.67
20560.76
20527.77
20655.50
20391.60
20651.16
20089.28
20780.74
20410.39
20640.77
20465.82
20590.54
20566.61
20624.42
20625.95
20437.94
20890.68
20424.42
20720.60
20349.81
20770.16
20448.18
20595.03
20565.58
20461.87
20654.20
20363.02
20795.93
20293.37
20698.53
20478.61
20825.31
20315.15
20799.04
20473.61
20561.80
20664.23
20281.36
20750.02
20278.68
20661.34
20484.37
20514.32
20735.63
20480.06
20813.95
20441.61
20756.75
20477.13
20673.82
20448.02
20548.62
20645.13
20447.53
20751.91
20456.36
20829.33
20518.92
20856.41
20429.64
20814.17
20405.16
20778.57
20458.21
20835.47
20463.85
20674.74
20552.01
20479.15
20630.11
20360.92
20672.51
20434.77
20748.21
20371.88
20892.02
20486.38
20805.45
20320.03
20762.81
20325.85
20667.31
20507.44
20609.63
20672.03
20546.53
20812.24
20427.01
20932.11
20503.60
20916.17
20512.36
20861.03
20483.81
20830.10
20510.78
20886.42
20505.18
20766.14
20614.08
20547.55
20867.45
20535.49
20764.17
20281.14
20861.17
20498.54
20828.91
20545.82
20971.79
20562.48
20967.83
20597.24
20810.05
20546.30
20938.28
20564.92
20751.78
20657.73
20618.63
20683.61
20692.03
20602.05
20767.71
20693.83
20525.85
20666.35
20540.14
20801.04
20461.90
20822.42
20384.87
20868.22
20351.23
20859.88
20450.50
20697.39
20538.11
20607.09
20629.86
20519.18
20750.94
20404.93
20839.20
20448.47
20797.90
20348.58
20806.15
20371.09
20699.45
20397.63
20716.79
20388.12
20494.25
20732.08
20383.57
20790.88
20319.35
20821.23
20405.86
20825.39
20306.18
20651.09
20481.29
20548.48
20598.27
20353.40
20722.44
20298.71
20724.93
20425.61
20856.22
20444.11
20612.89
20485.11
20479.68
20702.74
20429.86
20853.22
20392.12
20775.33
20396.09
20819.97
20405.25
20612.55
20554.66
20545.78
20654.30
20510.01
20841.61
20404.36
20748.26
20436.76
20683.02
20707.52
20557.62
20764.06
20487.09
20794.31
20460.61
20775.82
20457.63
20854.37
20545.80
20707.78
20554.37
20510.96
20731.02
20560.62
20742.47
20476.93
20952.08
20819.29
20874.01
20521.77
20878.89
20505.55
20960.51
20586.78
20983.78
20782.46
20546.64
20945.93
20386.74
20815.17
20379.36
20832.59
20440.07
20544.52
20869.58
20585.13
20985.63
20596.31
20986.43
20593.58
20830.35
20583.47
20941.81
20593.98
20958.32
20625.72
20975.42
20814.94
20650.12
20811.25
20651.14
20830.19
20422.10
20817.66
20529.86
20809.23
20716.05
20681.78
20907.46
20715.02
20872.39
20647.26
21007.29
20485.09
20958.40
20556.18
20947.93
20617.71
20970.48
20821.52
20839.40
20981.05
20554.00
21014.46
20722.97
21034.04
20689.70
20694.32
20951.78
20654.06
21030.00
20709.97
21195.97
20707.16
21048.97
20719.75
20749.24
21061.48
20619.01
20984.13
20697.16
20969.49
20932.28
20956.42
20889.32
20871.77
20864.95
20932.29
21061.79
20637.06
21092.18
20710.07
21065.91
20699.46
20892.77
20990.77
20759.71
21200.24
20754.92
21226.06
20825.60
21129.31
20817.96
21111.00
21339.28
20659.15
21221.00
20846.42
21067.59
21099.81
20971.50
21318.62
20886.14
21186.76
20837.70
21180.05
20933.28
21129.55
21293.27
20900.93
21309.65
20987.08
21306.78
20985.78
21235.94
20933.53
20969.65
21262.04
20988.55
21280.70
20976.11
21459.00
21030.55
20981.20
21438.06
21071.09
21466.93
21023.35
21335.73
20862.25
21240.85
21220.60
21134.84
21385.47
20934.50
21331.52
21008.06
21291.42
20947.86
21234.67
20961.62
21040.90
20901.41
20861.15
20888.48
20538.58
20931.51
20425.35
20828.81
20268.70
20503.61
20099.36
19897.42
20194.64
19793.93
20099.44
19632.80
19932.14
19508.90
19772.89
19816.11
19240.31
19623.38
19226.49
19470.83
19569.16
19553.86
19297.70
19772.96
19958.54
19542.30
20177.79
19574.39
19788.36
20526.59
19950.47
20550.47
20149.72
20775.50
21044.80
20576.95
20832.74
20713.13
21284.06
21285.05
21199.69
21218.34
21478.55
21514.02
21025.12
21560.33
21466.27
21542.87
21614.38
22039.96
21579.15
21360.64
21752.72
21975.34
21545.37
21480.67
21534.62
21291.64
21398.02
21105.55
21294.79
21432.30
21011.24
21229.46
21082.00
21200.06
20477.03
20734.73
20757.76
20787.15
20710.98
20415.13
20736.29
20531.79
20526.61
20430.88
20620.20
20887.40
20845.87
20350.23
20923.44
21150.44
21123.29
20934.36
21418.88
21522.98
21829.30
21864.35
22037.03
22226.70
22288.39
22597.92
22299.15
22733.81
22588.98
22546.44
22882.20
22735.91
22895.74
23043.93
22409.45
23003.39
22738.91
22747.28
23184.34
22904.28
22574.25
22784.09
22592.42
22758.20
22769.32
22559.91
22706.63
23081.99
22857.29
22689.34
22703.92
22713.67
22683.97
22951.32
23039.98
22778.90
22712.68
23474.30
23150.20
22881.16
23418.03
23012.18
23422.68
23140.58
22871.63
23207.46
22857.61
22982.54
22737.39
23082.54
22927.02
22788.28
22699.01
23102.31
22684.33
23006.41
23008.84
22664.05
23111.57
23063.93
23303.70
23008.01
23066.16
23287.96
23125.48
23364.35
23684.35
23275.61
23059.22
23651.25
23898.94
23646.15
23665.94
23843.50
23520.19
23827.43
23607.71
23928.20
23992.83
23589.20
23972.29
24161.42
23760.11
24031.05
23684.97
24143.12
24075.50
23819.38
24126.70
24167.45
24213.35
23975.97
24340.12
24086.19
24331.54
23962.45
23877.98
23703.72
23908.04
23695.72
23663.74
23990.56
23851.01
23930.50
24001.12
23795.33
23906.01
23335.74
23750.41
23746.99
23607.47
23526.77
23558.97
23304.58
23561.58
23566.42
23578.39
23521.52
23748.92
23944.01
24065.54
23907.19
24000.47
23935.06
24169.56
24501.33
24122.87
24389.23
24459.74
24289.45
24777.81
24799.23
24633.35
24721.50
24552.62
24407.39
24269.17
24157.53
24060.81
23975.77
23918.02
23888.96
23865.89
23838.32
23814.29
23811.22
23823.36
23835.22
23855.79
23887.95
23935.16
23980.10
24034.61
24090.85
24163.55
24208.35
24258.41
24311.96
24366.17
24422.74
24486.78
24553.73
24626.05
24694.09
24551.21
24610.37
24415.56
24432.41
24434.98
24249.66
24464.44
24506.94
24513.82
24433.23
24672.78
24386.24
24574.83
24542.28
24744.31
24477.31
24650.39
24611.74
24590.39
24574.00
24558.47
24564.42
24550.35
24541.44
24562.70
24572.36
24584.98
24585.32
24589.07
24595.22
24576.35
24545.28
24540.14
24506.46
24469.97
24446.62
24426.29
24394.41
24337.54
24280.95
24234.81
24158.60
24081.67
24000.36
23912.11
23828.69
23763.00
23699.15
23668.82
23625.15
23595.86
23564.63
23522.12
23469.28
23411.67
23316.47
23205.65
23136.33
23092.18
23062.08
23048.34
23059.68
23090.43
23089.93
23080.54
23059.67
23082.81
23128.08
23172.21
23221.15
23260.96
23321.94
23376.90
23417.83
23434.11
23486.21
23488.87
23514.21
23484.85
23464.83
23441.06
23391.62
23402.04
23398.41
23421.55
23477.52
23566.41
23636.57
23766.33
23865.21
24027.47
24206.24
24384.05
24575.31
24789.38
24985.73
25228.08
24666.44
24678.16
24553.60
24415.97
24823.61
24634.72
24529.55
24308.79
24217.13
24502.15
24379.53
24116.52
24569.19
24033.51
24362.08
24174.02
23775.55
24388.79
24234.01
24308.82
23923.27
23721.55
24073.99
23777.61
23932.56
23166.73
23843.48
23495.94
23441.10
23463.06
23669.19
23530.90
23298.28
23683.82
23592.55
23449.92
23709.70
24160.90
24086.46
23921.71
23973.85
24020.41
23933.94
23888.98
24355.08
24055.79
24364.39
23756.83
24343.51
24124.08
23951.38
24007.92
24125.79
23574.26
23980.57
24075.04
23678.89
23636.80
23589.78
23872.20
23623.59
23726.81
23265.99
23595.27
23376.81
23420.49
23273.56
23736.33
23486.90
23239.05
23338.06
23567.85
23050.51
23214.48
23678.03
23429.62
23453.20
23475.62
23034.29
23769.75
23162.78
23447.85
23435.61
23337.36
23672.23
23164.87
23511.33
23316.54
23240.79
23105.88
23323.59
22909.90
22835.60
22775.16
22619.64
22486.53
22312.40
22544.57
22090.27
21759.61
21697.18
21524.56
21421.83
21553.41
21416.23
20734.20
20471.86
20655.67
20388.76
20406.36
20664.42
20393.27
19843.69
19878.20
20246.04
19804.96
20162.59
20040.33
20312.44
19717.63
19712.73
19873.46
20269.77
20266.59
20261.07
20520.22
20269.83
20077.65
20433.10
20554.13
20357.72
20705.95
20271.59
20091.79
20377.31
20809.81
20579.30
20486.93
20186.04
20606.75
20321.87
20633.47
20351.79
20323.89
20336.13
20514.95
20192.54
20087.55
20283.92
20117.35
19972.18
20152.01
19786.94
20269.37
20090.69
20234.75
20066.59
20511.58
19997.25
20526.77
20543.74
20514.09
20632.64
20501.33
20616.80
20264.83
20748.29
20302.19
20757.25
20612.85
20831.40
20509.01
20727.57
20943.00
20509.54
21018.05
20585.35
20926.29
20648.41
20952.74
20477.98
20876.12
20786.95
20639.44
20862.46
20542.50
20958.00
20553.96
20834.28
20478.70
20606.11
20785.30
20518.46
20815.38
20447.03
20721.68
20421.80
20764.09
20358.11
20399.99
20620.66
20190.86
20623.93
19970.82
20498.84
20143.12
20081.86
20351.73
20237.43
20124.95
20411.00
20201.72
20621.31
20558.13
20513.38
20655.85
20336.86
20477.22
20705.90
20343.61
20645.18
20590.88
20588.33
21135.43
20986.97
20836.38
21201.85
